1,2,3,4,5,6,7,8,9,10
0.001214006,0.000958838,0.000514569,0.00065538,0.000521156,0.000305028,0.000132363,0.000151955,5.54E-05,6.86E-05
0.000190967,0.000136977,0.000192963,5.46E-05,0.000130289,4.69E-05,0.000115817,0.000202606,0.00030454,0.000411671
4.09E-05,0.000136977,0.000257284,0.000382305,0.000260578,0.000656984,0.000463269,0.000544504,0.000346069,0.000160094
5.46E-05,0,0.000257284,0.000273075,0.000195433,0.000117319,0.000330907,0.000367223,0.000636766,0.000254844
9.55E-05,6.85E-05,0.000128642,0.00021846,9.77E-05,4.69E-05,0.000148908,0.000215269,0.000235327,0.000441076
8.18E-05,0,0.000128642,0.000163845,0.000195433,0.000398883,0.000479815,0.000519178,0.000387597,0.00021237
5.46E-05,0.000136977,0.000321605,0.00021846,0.00029315,0.00018771,0.000330907,0.000392549,0.000650609,0.000218904
5.46E-05,6.85E-05,6.43E-05,0.00021846,0.000390867,0.000868157,0.000645268,0.000430538,0.000359911,0.000127422
0.000327372,0.000273954,0.000450248,0,3.26E-05,9.39E-05,4.96E-05,6.33E-05,0.000138427,0.000450877
0.000122765,0.000205465,0.000192963,0.000163845,3.26E-05,0.00018771,0.000148908,0.000164617,0.000276855,0.000414938
0.000136405,0.000821862,0.000192963,0.000163845,0.00029315,0.000211173,0.000281271,0.000189943,0.000346069,0.000303852
0.000122765,0,0,0,9.77E-05,7.04E-05,0.000231635,0.00017728,0.000263012,0.000437808
5.46E-05,0,0.000128642,5.46E-05,0.000130289,0.000328492,0.000231635,0.000468526,0.000470653,0.000280981
0.000190967,0.000205465,0.000450248,0.000273075,9.77E-05,4.69E-05,9.93E-05,0.000164617,0.000166113,0.000428007
8.18E-05,6.85E-05,0,0.00010923,6.51E-05,0.000140782,0.000181999,0.000329235,0.000442968,0.000359395
4.09E-05,0,6.43E-05,0.00010923,0.000130289,0.000234637,0.000165453,0.000379886,0.000498339,0.000326723
0.001336771,0.001027327,0.00057889,0.00065538,0.000488583,0.000117319,6.62E-05,7.60E-05,0,0.000101284
0.001214006,0.000342442,6.43E-05,0.00021846,0.000260578,9.39E-05,9.93E-05,0.000164617,4.15E-05,0.000202568
0.001104882,0.000547908,0.000321605,0.000382305,0.000260578,0.000258101,0.000165453,0.000113966,0.000124585,0.00015356
0.00025917,0.000342442,0.000643211,0.00021846,0.000195433,0.000305028,0.000264725,0.000329235,0.000263012,0.000251576
0.000818431,0.001095815,0.001350743,0.000819224,0.000684017,0.000258101,0.00024818,0.000101303,5.54E-05,7.84E-05
0.000682026,0.001095815,0.00057889,0.00021846,0.000325722,0.000234637,0.000198544,0.000303909,0.000263012,0.000133956
0.000190967,0.000273954,0.000514569,0.00032769,0.00029315,9.39E-05,9.93E-05,6.33E-05,5.54E-05,0.000441076
0.000204608,0.000616396,0.000514569,0.000819224,0.000977167,0.001032403,0.00049636,0.000202606,0.00015227,5.55E-05
5.46E-05,6.85E-05,6.43E-05,5.46E-05,0.000228006,0.000234637,0.000297816,0.000582492,0.000539867,0.000222171
2.73E-05,6.85E-05,6.43E-05,0.00010923,0.000130289,9.39E-05,0.000215089,0.000202606,0.000290698,0.000428007
4.09E-05,0,0.000321605,0.00010923,0.000130289,0.00018771,0.000181999,0.000316572,0.000415282,0.000349593
5.46E-05,6.85E-05,0.000128642,0.000163845,9.77E-05,0.000234637,0.000215089,0.000240595,0.000429125,0.000356128
0.000804791,0.000136977,0.00057889,0.000273075,0.000228006,0.000140782,4.96E-05,0.000101303,0.000179956,0.000267913
0.000231889,6.85E-05,0.000321605,0.00010923,6.51E-05,7.04E-05,0.000314361,0.000367223,0.000636766,0.000228706
0.000736588,0.000821862,0.000643211,0.000163845,0.000260578,0.00018771,0.000264725,0.00026592,0.000276855,0.000137224
0.000872993,0.001232792,0.001479385,0.001419989,0.000749161,0.000305028,0.000165453,5.07E-05,5.54E-05,2.94E-05
6.82E-05,6.85E-05,0.000128642,0,0.000325722,0.000140782,0.000363997,0.000354561,0.000470653,0.000280981
9.55E-05,6.85E-05,0,5.46E-05,6.51E-05,4.69E-05,4.96E-05,8.86E-05,0.000166113,0.000519489
4.09E-05,0,0,0.00021846,3.26E-05,0.000234637,0.000479815,0.000430538,0.000595238,0.000228706
0.000122765,0.000205465,0.000128642,0,0.000130289,0.000140782,0.000330907,0.000303909,0.000539867,0.000280981
6.82E-05,0,0,0.00010923,0.000130289,0,8.27E-05,0.000227932,0.000207641,0.000470481
5.46E-05,0.000205465,6.43E-05,0.00021846,6.51E-05,0.000140782,0.000181999,0.000341898,0.000498339,0.000323455
5.46E-05,0.000273954,0.000385927,0.000382305,0.00029315,0.000610057,0.000727995,0.000417875,0.000373754,0.000107818
5.46E-05,6.85E-05,0,0.00010923,3.26E-05,0.000164246,0.000363997,0.000354561,0.000387597,0.000326723
0.000341013,0.000684885,0.000514569,0.001419989,0.001042311,0.001126258,0.000413633,5.07E-05,0.000110742,1.96E-05
0.000286451,0.000410931,0.00057889,0.001146914,0.0005863,0.00018771,0.000281271,0.000253258,0.000235327,0.000179697
0.000218248,0,0,5.46E-05,3.26E-05,7.04E-05,6.62E-05,2.53E-05,0.000207641,0.000490084
0.000341013,0.000205465,0.000836174,0.00043692,0.000618872,0.000258101,0.000512905,0.000316572,0.000207641,0.000137224
0.001268568,0.000410931,0.000385927,0.00043692,3.26E-05,7.04E-05,6.62E-05,0.000278583,5.54E-05,0.000147025
0.001200366,0.001095815,0.000514569,0.000491535,0.000260578,7.04E-05,0.000132363,0.000139292,0.000110742,0.000107818
0.000313732,0.000753373,0.000321605,0.000163845,0.000228006,0.000211173,0.000413633,0.000278583,0.000429125,0.000182965
8.18E-05,0,0,5.46E-05,6.51E-05,0.000234637,0.000397088,0.000455864,0.00040144,0.000274447
0.000231889,0.000547908,0.000385927,0.00021846,0.00029315,0.00018771,0.000115817,0.000139292,0.000193798,0.00035286
1.36E-05,6.85E-05,6.43E-05,5.46E-05,3.26E-05,0.000117319,0.000148908,0.000202606,0.000193798,0.000467213
4.09E-05,0.000136977,0.000128642,0.00032769,0.000325722,0.000211173,0.000347452,0.000569829,0.000332226,0.000228706
6.82E-05,0.000136977,0.000192963,0.00021846,0.000260578,0.000117319,4.96E-05,0.000202606,0.000263012,0.000414938
2.73E-05,0,0,0,0,2.35E-05,0.000115817,0.000215269,0.000429125,0.000437808
0,0,6.43E-05,5.46E-05,0.000130289,0.000516202,0.000628723,0.000569829,0.000359911,0.000179697
0.000122765,0.000136977,0.000192963,0.00021846,0.000260578,9.39E-05,0.000148908,0.00017728,0.000456811,0.000343059
0.00027281,0.000684885,0.000192963,0,0.000358295,0.000117319,0.000165453,0.000278583,0.000263012,0.000297318
0.000763869,0.000136977,0.000257284,0.000273075,0.00029315,9.39E-05,0.000115817,0.000253258,0.000263012,0.00021237
0.000368294,0.000410931,0.000514569,0.000928454,0.000488583,0.000469274,0.000297816,0.00026592,0.000193798,0.000147025
2.73E-05,6.85E-05,0,0.000273075,0.000195433,0.00018771,0.000264725,0.000493852,0.000470653,0.000261378
9.55E-05,0.000136977,0,0.000273075,0.000228006,0.000164246,0.000281271,0.000341898,0.000456811,0.000280981
0,0,0,0,9.77E-05,0.000140782,0.00024818,0.000443201,0.000595238,0.000290783
0.000368294,0.000273954,0.000128642,0.000163845,9.77E-05,2.35E-05,6.62E-05,0.00017728,0.00015227,0.000395334
9.55E-05,0,0.000128642,0.00021846,0.000260578,0.000164246,0.000264725,0.000316572,0.000512182,0.000274447
0.00053198,0.00089035,0.001029137,0.00065538,0.00029315,0.000164246,0.00024818,0.000126629,0.00015227,0.000189499
4.09E-05,6.85E-05,0,0.000273075,0.000325722,0.000680448,0.000297816,0.000443201,0.000456811,0.000182965
0.000491059,0,0.000257284,0.000163845,0.000162861,0.000234637,0.000165453,0.000253258,0.000207641,0.000284249
0.001282209,0.001095815,0.001093459,0.000873839,0.000521156,0.00018771,9.93E-05,5.07E-05,2.77E-05,3.59E-05
6.82E-05,0,6.43E-05,0.000163845,0.000195433,0.000164246,0.000198544,0.000240595,0.000373754,0.000359395
0.000491059,0.000136977,0.000514569,0.000709995,0.000325722,0.000281565,0.000231635,0.00026592,0.000166113,0.000202568
0.000150046,0,0.000257284,5.46E-05,0.000130289,0.00018771,0.000297816,0.000392549,0.000470653,0.000258111
0,0,0,0.00010923,0.000228006,0.000211173,0.000463269,0.000329235,0.000595238,0.000245042
0.001036679,0.000616396,0.000450248,0.00065538,0.000162861,0.00018771,0.000165453,0.000126629,0.000221484,0.00011762
0.000832072,0.000547908,0.000385927,0.00010923,0.000228006,7.04E-05,0.000115817,0.000189943,6.92E-05,0.000245042
5.46E-05,0,6.43E-05,0,0.000195433,0.000211173,0.000380543,0.000329235,0.000512182,0.00027118
9.55E-05,0,0.000321605,0.00021846,0.000130289,0.000164246,0.000330907,0.000531841,0.000498339,0.000209102
5.46E-05,0,6.43E-05,0,0.000130289,0.000117319,0.000231635,0.000443201,0.000456811,0.000303852
2.73E-05,0,6.43E-05,0,0.000162861,0.000140782,0.000281271,0.000341898,0.000456811,0.000320188
0,6.85E-05,0,5.46E-05,0,4.69E-05,1.65E-05,0.000227932,0.000373754,0.000454144
0.000832072,0.000479419,0.000707532,0.00021846,0.000390867,0.000328492,0.000330907,0.00017728,0.000179956,0.000104551
9.55E-05,0.000205465,0,0,0,0.00018771,8.27E-05,0.000227932,0.000429125,0.000378998
0.000368294,6.85E-05,0.000192963,0.00065538,0.000325722,0.000211173,0.000165453,0.000291246,0.000332226,0.000225439
0.000300091,0.000479419,0.000707532,0.001092299,0.00087945,0.00100894,0.00049636,0.00017728,4.15E-05,3.59E-05
0.000995758,0.00089035,0.00057889,0.00043692,0.000195433,0.000234637,0.000148908,0.000126629,0.000138427,0.000130689
0.000954836,0.001027327,0.000450248,0.00032769,9.77E-05,0.000164246,0.000215089,0.000215269,4.15E-05,0.00015356
4.09E-05,0.000136977,0,0,0.000162861,9.39E-05,0.00024818,0.000443201,0.00055371,0.000274447
4.09E-05,0.000136977,0.000192963,0.000163845,0.000195433,0.000234637,0.000314361,0.000582492,0.000359911,0.000228706
0.001159444,0.000547908,0.000450248,0.000382305,0.000260578,0.000281565,0.000165453,0.000164617,0.000138427,8.82E-05
0.001159444,0.000616396,0.000192963,0.000382305,0.000162861,0.000164246,3.31E-05,0.000139292,0.000110742,0.000163361
0.000545621,0.000273954,0.000128642,0.00021846,0.000260578,0.000164246,0.00024818,0.000240595,0.000207641,0.000238508
2.73E-05,0,0,0.00010923,0.000228006,7.04E-05,0.000181999,0.000227932,0.00040144,0.000375731
6.82E-05,0.000205465,0,5.46E-05,0.000162861,4.69E-05,4.96E-05,0.00017728,0.000456811,0.000395334
4.09E-05,0,6.43E-05,0,3.26E-05,4.69E-05,0.000132363,0.000240595,0.000249169,0.000441076
0.000122765,0.000136977,0.000128642,0.00021846,6.51E-05,2.35E-05,9.93E-05,0.000202606,0.000290698,0.000405136
5.46E-05,0,0,0.00010923,0.000162861,0.00018771,0.000181999,0.000253258,0.000484496,0.000333257
1.36E-05,6.85E-05,0,0,0.000130289,0.000140782,0.000181999,0.000291246,0.00015227,0.000424739
2.73E-05,6.85E-05,0,0,3.26E-05,2.35E-05,4.96E-05,0.000126629,8.31E-05,0.000529291
0.000572902,0.000547908,0.000192963,0.00021846,9.77E-05,0.000234637,0.000297816,0.00017728,0.000193798,0.000228706
0.000463778,0.000479419,0.000192963,0.000163845,0.000260578,0,4.96E-05,6.33E-05,8.31E-05,0.000382265
2.73E-05,0,0,0,6.51E-05,0,0,7.60E-05,0.000235327,0.000519489
4.09E-05,0,0,0,6.51E-05,4.69E-05,1.65E-05,7.60E-05,5.54E-05,0.000548894
1.36E-05,0,0,5.46E-05,6.51E-05,0.000140782,0.000347452,0.000303909,0.000373754,0.000339792
0.000763869,0.000547908,0.000192963,0.00010923,0.000260578,4.69E-05,0.000115817,0.000227932,9.69E-05,0.000241775
0.00053198,0.000205465,0.000128642,0.00010923,0.000260578,7.04E-05,0.000132363,0.00026592,0.000179956,0.000280981
0.000504699,0.000821862,0.000321605,0.000273075,0.000390867,0.000351956,0.000264725,0.000354561,0.000249169,0.000120887
0.000231889,0.000410931,0.000707532,0.000273075,0.000456011,0.000351956,0.00024818,0.00026592,0.000193798,0.000218904
0.000613823,0.001232792,0.000900495,0.000819224,0.00087945,0.000586593,0.000115817,0.000139292,0.000124585,4.57E-05
5.46E-05,0.000136977,6.43E-05,0.00010923,0.000130289,7.04E-05,0.000115817,0.000215269,0.000179956,0.000431274
2.73E-05,0,0.000192963,5.46E-05,3.26E-05,4.69E-05,0.000198544,0.00026592,0.000456811,0.000359395
2.73E-05,6.85E-05,0,0.00010923,0.000130289,0.000164246,0.000612177,0.000367223,0.000373754,0.000248309
0,6.85E-05,6.43E-05,0.00010923,9.77E-05,0.000211173,0.000215089,0.000278583,0.000249169,0.000378998
0.000695666,0.000821862,0.000385927,0.000382305,0.000228006,0.00018771,0.000181999,0.000240595,0.000193798,0.000160094
0.000477418,0.000410931,0.000707532,0.000382305,0.000195433,0.000375419,0.000181999,0.000189943,4.15E-05,0.000241775
5.46E-05,6.85E-05,6.43E-05,0.00010923,0.000195433,0.000140782,0.000198544,0.000354561,0.000456811,0.000297318
0.00051834,0.000136977,0.000128642,0.000163845,0.000195433,0.000164246,0.000231635,0.000139292,0.000207641,0.000280981
5.46E-05,0.000205465,6.43E-05,0.00010923,0.000130289,0.00018771,0.000264725,0.000215269,0.000581395,0.000284249
0.000136405,0.000136977,6.43E-05,0.00010923,0.000130289,0.000164246,0.000132363,0.000278583,0.000249169,0.000359395
0.001364052,0.000616396,0.000257284,0.000600765,0.000456011,0.00018771,8.27E-05,3.80E-05,5.54E-05,8.17E-05
0.000368294,0.000273954,0.000771853,0.00021846,0.000488583,0.000492738,0.000380543,0.000227932,0.000166113,0.00015356
0.000204608,0.000410931,0.000385927,0.001037684,0.000553728,0.000586593,0.000314361,0.000139292,0.000221484,0.000160094
0.001009398,0.001095815,0.000771853,0.000382305,0.00029315,0.000234637,9.93E-05,8.86E-05,5.54E-05,0.000124155
4.09E-05,6.85E-05,0,5.46E-05,0,0,1.65E-05,7.60E-05,0.000179956,0.000516222
0.000122765,0.000136977,0.000192963,0.000163845,3.26E-05,0.000117319,0.000132363,0.000151955,0.000138427,0.000424739
0.000804791,0.000821862,0.000900495,0.00065538,0.000456011,0.000164246,0.000215089,0.000101303,0.000166113,0.000101284
0.000695666,0.000684885,0.000257284,0.00021846,0.000325722,0.000398883,0.000115817,0.000215269,0.000124585,0.000173163
0.000491059,0.000547908,0.000707532,0.001146914,0.000781733,0.000656984,0.000347452,0.000126629,8.31E-05,5.55E-05
0.000613823,0.000753373,0.000450248,0.000382305,0.000260578,0.000258101,0.000198544,0.000227932,0.000166113,0.000166629
6.82E-05,6.85E-05,0,0.00010923,3.26E-05,7.04E-05,0.000181999,0.000253258,0.000470653,0.000343059
1.36E-05,0.000136977,0.000128642,0.00010923,0.000228006,0.000211173,0.000297816,0.000455864,0.000567553,0.000209102
1.36E-05,6.85E-05,0.000321605,0.00076461,0.00087945,0.001126258,0.000727995,0.000354561,6.92E-05,2.94E-05
1.36E-05,0.000136977,6.43E-05,5.46E-05,6.51E-05,0.000211173,0.000198544,0.00026592,0.000346069,0.00035286
5.46E-05,6.85E-05,6.43E-05,0.00010923,9.77E-05,7.04E-05,8.27E-05,0.000101303,0.000249169,0.00044761
0.00106396,0.000684885,0.000643211,0.00076461,0.000553728,0.000258101,0.000148908,0.000101303,8.31E-05,5.88E-05
0.001186725,0.001301281,0.000964816,0.000819224,0.00029315,0.000211173,0.000115817,8.86E-05,0,4.25E-05
0.000572902,0.000342442,0.00057889,0.00032769,0.000162861,0.000164246,0.000264725,0.000101303,9.69E-05,0.000248309
0.000804791,0.001027327,0.000964816,0.000983069,0.000456011,0.000281565,0.000198544,7.60E-05,0.000110742,7.19E-05
0.000463778,0.000136977,0.000192963,0.00010923,0.000162861,0.00018771,0.000165453,0.000367223,0.000263012,0.000225439
0.000150046,0,0,0,9.77E-05,0,6.62E-05,5.07E-05,0.000138427,0.000486817
0.000163686,0.000136977,0.000900495,0.000273075,0.000260578,0.000445811,0.000479815,0.00026592,0.000429125,0.000130689
0.000136405,0.001095815,0.000385927,0.001092299,0.0011726,0.000797766,0.000363997,0.000278583,2.77E-05,4.25E-05
8.18E-05,0,0.000192963,0.000163845,6.51E-05,0.000211173,0.000330907,0.000354561,0.000567553,0.000225439
0.000122765,0.000136977,0.000128642,0.00021846,6.51E-05,4.69E-05,0.000148908,0.000126629,0.000415282,0.000362662
8.18E-05,0,6.43E-05,0.00010923,6.51E-05,0.000117319,8.27E-05,0.000151955,0.00030454,0.000411671
1.36E-05,0,0,0.00010923,9.77E-05,0.000211173,0.00024818,0.000645807,0.000484496,0.00021237
0.00077751,0.000205465,0.000771853,0.00043692,0.00029315,0.00018771,0.000148908,0.000113966,6.92E-05,0.000196034
0.000491059,0.000205465,0.000321605,0.000163845,6.51E-05,0.000140782,9.93E-05,0.00017728,0.000166113,0.000303852
0.000122765,0.000410931,0.000321605,0.001092299,0.000781733,0.000774303,0.000512905,0.000303909,8.31E-05,7.19E-05
0.000450137,0.000273954,0.000643211,0.000163845,0.000390867,0.000211173,0.000181999,0.000202606,0.00015227,0.000231973
0.000627464,0.000753373,0.000450248,0.00010923,0.000325722,0.000305028,0.000281271,0.000329235,0.000221484,0.000104551
0.000177327,0.000205465,0.000321605,0.00076461,0.001107456,0.000703911,0.000545996,0.000316572,9.69E-05,5.23E-05
4.09E-05,6.85E-05,6.43E-05,0.000163845,0.000228006,0.000563129,0.000661813,0.000544504,0.000235327,0.000133956
0,6.85E-05,0,5.46E-05,0.000130289,9.39E-05,0.000430179,0.000405212,0.000567553,0.000231973
0,0,0,5.46E-05,9.77E-05,0.000258101,0.000479815,0.000519178,0.00055371,0.000179697
0.000818431,0.000136977,0.000385927,0.00021846,0.00029315,4.69E-05,9.93E-05,0.000101303,0.000138427,0.00023524
0.000313732,6.85E-05,0.000192963,0.000163845,9.77E-05,4.69E-05,9.93E-05,7.60E-05,0.000110742,0.000405136
0.000204608,0.000136977,0.000321605,0.00043692,0.000716589,0.000469274,0.000529451,0.000430538,0.000249169,7.51E-05
0.000136405,0.000273954,0.000643211,0.000873839,0.0005863,0.000703911,0.000562541,0.000316572,0.000138427,7.19E-05
0.000150046,0.000684885,0.000321605,0,0.00029315,0.000211173,0.00024818,0.000354561,0.000429125,0.000199301
0.000109124,0.000136977,6.43E-05,0.000163845,9.77E-05,4.69E-05,0.000132363,0.000189943,0.000318383,0.000372464
4.09E-05,6.85E-05,0,0.00010923,9.77E-05,0.000140782,0.000115817,0.000189943,0.000332226,0.000385533
0,0,0,0,3.26E-05,9.39E-05,9.93E-05,0.000215269,0.000429125,0.000392067
0.000409216,0.001027327,0.000964816,0.001256144,0.000814306,0.000469274,0.000148908,0.000126629,0.00015227,6.53E-05
0.00077751,0.000684885,0.001029137,0.000709995,0.000456011,0.000375419,0.000165453,0.000126629,8.31E-05,8.49E-05
4.09E-05,6.85E-05,0.000128642,0.000163845,9.77E-05,7.04E-05,0.000115817,0.000189943,0.000290698,0.000392067
1.36E-05,0.000136977,6.43E-05,5.46E-05,0.000195433,0.000351956,0.000297816,0.000354561,0.000456811,0.000238508
1.36E-05,0,0.000192963,0.00010923,0.000162861,0.000469274,0.00024818,0.000291246,0.000581395,0.000218904
0.000709307,0.000479419,0.000192963,0.000382305,0.000423439,0.000375419,0.00024818,0.000253258,0.000110742,0.00011762
0.00025917,0.00089035,0,0.000382305,0.000162861,0.000117319,0.000198544,0.000151955,0.00015227,0.000303852
0.000736588,0.000342442,0.000321605,0.000163845,0.000390867,0.000258101,0.000215089,8.86E-05,0.00015227,0.000182965
2.73E-05,0,0,5.46E-05,0,2.35E-05,0.000181999,0.00017728,0.000346069,0.000401869
0.000109124,0,0,0.000163845,3.26E-05,7.04E-05,8.27E-05,0.000126629,0.000124585,0.000450877
4.09E-05,0.000136977,0.000128642,0.000382305,0.000228006,0.00018771,0.000297816,0.000519178,0.000498339,0.000173163
0.000300091,0.00089035,0.000385927,0.00065538,0.000618872,0.000305028,0.000380543,0.000291246,0.000276855,8.17E-05
8.18E-05,0,0,0,0.000130289,0.000258101,6.62E-05,0.000139292,0.00015227,0.000421472
0.000122765,6.85E-05,6.43E-05,0.00010923,9.77E-05,0.000140782,0.000198544,0.000202606,0.000249169,0.00035286
0.000109124,0.000136977,0.000128642,0.000163845,0.000162861,0.000164246,0.000330907,0.000354561,0.000456811,0.000222171
0.000409216,0.000410931,0.000707532,0.000928454,0.000749161,0.000703911,0.00024818,0.000139292,0.000124585,7.84E-05
0.000341013,0.000136977,0.000128642,5.46E-05,9.77E-05,7.04E-05,3.31E-05,0.000139292,0.000249169,0.000356128
4.09E-05,6.85E-05,0.000128642,0.00032769,0.000260578,0.000375419,0.000562541,0.000455864,0.000166113,0.000189499
0.000245529,0.000273954,0.000321605,0.00065538,0.000228006,0.000164246,0.000231635,0.000367223,0.000442968,0.000156827
0.000122765,0.000410931,0.000643211,0.00021846,0.0005863,0.000328492,0.00024818,0.000240595,0.000166113,0.000225439
5.46E-05,0.000342442,0.000321605,0.000163845,0.000260578,0.00063352,0.000314361,0.000316572,0.000235327,0.000205835
1.36E-05,0,0.000128642,5.46E-05,9.77E-05,0.000117319,0.000198544,0.000379886,0.000263012,0.000336524
1.36E-05,0,6.43E-05,0.00021846,0.000162861,0.000140782,0.000215089,0.000417875,0.000290698,0.000300585
0.000109124,0.000136977,0.000128642,0.000273075,0.000130289,0.00018771,0.000231635,0.000291246,0.000470653,0.000245042
0.000722947,0.000616396,0.000643211,0.00032769,0.000228006,0.000164246,0.000198544,0.000189943,0.000207641,0.000133956
0.000859353,0.000273954,0.000385927,0.00043692,0.00029315,0.000164246,6.62E-05,0.000227932,0.000179956,0.000140491
0.000204608,0.000410931,0.000257284,0.00010923,9.77E-05,9.39E-05,0.000115817,0.000139292,0.000290698,0.000333257
0.000545621,0.000136977,0.000385927,0.00043692,9.77E-05,0.000211173,6.62E-05,0.000139292,8.31E-05,0.000280981
0.000150046,0.000205465,0.000192963,0.00032769,0.000130289,0.00018771,0.001803441,0.000202606,9.69E-05,2.61E-05
4.09E-05,0,0,5.46E-05,3.26E-05,4.69E-05,0.000115817,0.00017728,0.000346069,0.000398602
6.82E-05,0.000410931,0.000128642,5.46E-05,9.77E-05,0.000164246,0.000281271,0.000227932,0.000290698,0.000310387
8.18E-05,0,0.000385927,0.00021846,3.26E-05,0.00018771,0.000397088,0.000303909,0.000484496,0.000218904
2.73E-05,0.000136977,0.000128642,5.46E-05,9.77E-05,0.000140782,0.000479815,0.000506515,0.000373754,0.000205835
0.000954836,0.00089035,0.000514569,0.00032769,0.000325722,0.000398883,0.000297816,0.000101303,0.000124585,4.90E-05
6.82E-05,0.000616396,0.000257284,0.000273075,0.000358295,0.000328492,0.000281271,0.000303909,0.000359911,0.000192766
0.001527738,0.000753373,0.00057889,0.00065538,0.000260578,0.000140782,9.93E-05,6.33E-05,1.38E-05,1.31E-05
4.09E-05,6.85E-05,0,0.00010923,0.000130289,0.000234637,0.00024818,0.000291246,0.000456811,0.00027118
0.000136405,0.000205465,0.000321605,5.46E-05,0.000162861,0.000258101,0.000231635,0.000329235,0.000484496,0.000209102
4.09E-05,0.000136977,0.000128642,0.000273075,0.000228006,0.000258101,0.000380543,0.000329235,0.000512182,0.000189499
2.73E-05,0,0.000128642,0.00021846,0.000553728,0.000844694,0.001091992,0.000341898,4.15E-05,5.55E-05
0.000218248,0.000342442,0.00057889,0.00021846,0.000195433,0.000117319,0.000215089,0.000329235,0.000207641,0.000241775
0.000368294,0.00089035,0.000450248,0.00076461,0.000390867,0.000469274,0.000231635,0.000151955,0.000179956,0.000133956
0.000613823,0.000410931,0.000192963,0.000709995,0.000228006,4.69E-05,0.000115817,0.000151955,0.000193798,0.000209102
0.000204608,0.001027327,0.000450248,0.000491535,0.000358295,0.000469274,0.000264725,0.000227932,0.00030454,0.000130689
0.000109124,0,0.000192963,0.00021846,3.26E-05,0.000117319,0.000165453,0.000215269,0.000276855,0.000343059
0.000163686,0,6.43E-05,5.46E-05,0.000130289,0.000140782,0.000215089,0.000202606,0.000138427,0.000359395
0.00025917,0.000547908,0.000514569,5.46E-05,0.000195433,0.00018771,0.000231635,0.000278583,0.000207641,0.00023524
2.73E-05,0,6.43E-05,0,6.51E-05,9.39E-05,0.000165453,0.000417875,0.000442968,0.000290783
4.09E-05,0,0,5.46E-05,9.77E-05,0.000164246,0.000281271,0.000240595,0.000166113,0.000362662
1.36E-05,0,6.43E-05,0,3.26E-05,7.04E-05,0.000165453,0.000329235,0.000373754,0.000339792
4.09E-05,6.85E-05,6.43E-05,5.46E-05,3.26E-05,0.00018771,0.000463269,0.000493852,0.000526024,0.000173163
8.18E-05,0.000205465,0.000128642,0,9.77E-05,9.39E-05,0.000132363,0.000227932,0.000138427,0.000385533
0.000750228,0.000410931,0.000192963,0.000163845,0.000162861,0.000445811,0.000132363,0.000202606,0.000193798,0.000140491
0.000409216,0.00089035,0.00057889,0.00043692,0.000553728,0.000539665,0.000595632,0.000215269,8.31E-05,4.25E-05
0.000190967,0.00089035,0.000514569,0.000983069,0.00087945,0.000492738,0.000545996,0.000101303,8.31E-05,7.84E-05
0.000450137,0.000616396,0.000321605,0.00021846,6.51E-05,0.00018771,0.000231635,0.000151955,0.000276855,0.00021237
0.000954836,0.000342442,0.000192963,0.00021846,0.000390867,0.000398883,0.000479815,0.000126629,5.54E-05,5.88E-05
9.55E-05,0,0,0,0.000162861,0.000258101,0.000281271,0.000468526,0.000359911,0.000225439
4.09E-05,6.85E-05,6.43E-05,5.46E-05,0.000130289,4.69E-05,9.93E-05,0.000139292,0.000179956,0.000424739
1.36E-05,0,0,0.00010923,6.51E-05,4.69E-05,8.27E-05,7.60E-05,0.000193798,0.000457412
0.00053198,6.85E-05,0.000128642,0.00010923,0.000130289,9.39E-05,0.000115817,7.60E-05,0.000166113,0.000307119
0.001023039,0.000342442,0.000321605,0.00010923,0.000195433,4.69E-05,0.000132363,6.33E-05,4.15E-05,0.000196034
0.000927555,0.000684885,0.000321605,0.00021846,9.77E-05,0.000234637,9.93E-05,0.00017728,0.000249169,0.000107818
0.000109124,0.000410931,0.000321605,0.001092299,0.00087945,0.000727375,0.000397088,0.000253258,0.00015227,6.21E-05
0.000422856,0,0.000128642,0.00010923,0.000260578,0.000234637,8.27E-05,0.000202606,0.000138427,0.000284249
0.000341013,0.000410931,0.000707532,0.000273075,0.000260578,0.000281565,0.000264725,0.000189943,9.69E-05,0.000215637
5.46E-05,0,0,0,0.000130289,0.00018771,0.000281271,0.000443201,0.00030454,0.000264645
0.000204608,6.85E-05,0.000450248,0.00065538,0.000228006,0.000281565,0.000330907,0.000379886,0.000235327,0.000163361
6.82E-05,0,0,5.46E-05,0.000162861,9.39E-05,0.000198544,0.000227932,0.00030454,0.000339792
0.001104882,0.001301281,6.43E-05,0.00010923,3.26E-05,9.39E-05,6.62E-05,0.000101303,0,0.000166629
8.18E-05,6.85E-05,0.000128642,0.000163845,0.000260578,0.000305028,0.000215089,0.000443201,0.000318383,0.000218904
2.73E-05,0,0.000128642,5.46E-05,0.000162861,0.000305028,0.000347452,0.000531841,0.000456811,0.000169896
1.36E-05,6.85E-05,6.43E-05,0,0,0.000140782,0.000264725,0.00026592,0.000512182,0.000287516
1.36E-05,6.85E-05,6.43E-05,0,0.000130289,0.000117319,9.93E-05,0.000291246,0.000332226,0.000346326
0,6.85E-05,0,5.46E-05,0.000130289,0.000375419,0.000264725,0.000493852,0.000429125,0.000205835
